file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Exeptions\ArgumentExeption.java,chapter_8.task_B_4.Exeptions.ArgumentExeption,ArgumentExeption/1[java.lang.String],true,7,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Exeptions\ArgumentExeption.java,chapter_8.task_B_4.Exeptions.ArgumentExeption,ArgumentExeption/0,true,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_9\task_C_4\WriterInFileNewCode.java,chapter_9.task_C_4.WriterInFileNewCode,"writeCode/3[java.lang.String,java.lang.String,java.lang.String]",false,8,0,1,1,0,3,7,16,0,4,3,7,0,0,0,0,1,0,2,0,4,2,2,0,0,0,22,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\PreparedJDBCRunner.java,onlyTests.DB.dbHelper.PreparedJDBCRunner$Anonymous1,(initializer 1),false,9,1,5,0,5,1,1,4,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Mobile.java,chapter_6.task_5.Mobile,lock/0,false,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Mobile.java,chapter_6.task_5.Mobile,unlock/0,false,8,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Mobile.java,chapter_6.task_5.Mobile,ring/0,false,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Mobile.java,chapter_6.task_5.Mobile,getAllContact/0,false,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Mobile.java,chapter_6.task_5.Mobile,call/1[java.lang.String],false,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\demons\DaemonsRunner.java,onlyTests.threads.demons.DaemonsRunner,main/1[java.lang.String[]],false,4,1,1,0,1,1,3,8,0,2,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,VegUnderGround/0,true,41,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,"VegUnderGround/3[int,boolean,int]",true,34,1,1,0,1,1,1,6,0,0,3,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,"calculateKkal/3[int,boolean,int]",false,9,0,3,3,0,2,0,8,0,0,3,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,5,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,setMass/1[int],false,18,2,2,0,2,2,1,9,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,7,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,setRipe/1[boolean],false,27,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
